Equipamento,Escala,IMO,Inicio,Fim,Unidade,Quantidade
QC03,PTSIE108569327,8260972,2024-01-04 14:29:32,2024-01-04 11:52:30,Unidade,398.0
QC04,PTSIE232842842,6440112,2023-07-18 13:38:24,2023-07-18 13:50:49,Tonelada,870.0301980517456
QC03,PTSIE232842842,6440112,2023-07-18 13:50:49,2023-07-19 06:05:34,Unidade,357.0
QC02,PTSIE232842842,6440112,2023-07-19 06:05:34,2023-07-18 19:15:34,Unidade,61.0
QC05,PTSIE232842842,6440112,2023-07-18 19:15:34,2023-07-18 18:44:03,Unidade,256.0
FLEXIVEL 1,PTSIE232842842,6440112,2023-07-18 18:44:03,2023-07-18 17:00:29,Unidade,568.0
FLEXIVEL 2,PTSIE232842842,6440112,2023-07-18 17:00:29,2023-07-18 17:42:46,Quilograma,1083917.2297296787
QC10,PTSIE737144380,2585832,2022-11-21 02:10:59,2022-11-21 14:21:21,Unidade,459.0
QC07,PTSIE737144380,2585832,2022-11-21 14:21:21,2022-11-21 07:27:26,Unidade,269.0
QC08,PTSIE737144380,2585832,2022-11-21 07:27:26,2022-11-21 13:32:31,Unidade,219.0
FLEXIVEL 1,PTSIE737144380,2585832,2022-11-21 13:32:31,2022-11-21 15:21:32,Unidade,134.0
QC09,PTSIE737144380,2585832,2022-11-21 15:21:32,2022-11-21 04:23:58,Unidade,935.0
QC06,PTSIE072188904,8014692,2023-05-08 09:28:07,2023-05-09 03:37:48,Unidade,360.0
QC05,PTSIE072188904,8014692,2023-05-09 03:37:48,2023-05-08 16:08:26,Unidade,36.0
QC04,PTSIE072188904,8014692,2023-05-08 16:08:26,2023-05-08 14:11:35,Unidade,462.0
QC07,PTSIE072188904,8014692,2023-05-08 14:11:35,2023-05-08 21:54:14,Tonelada,342.129028323305
QC09,PTSIE581792658,8280338,2023-10-24 16:45:24,2023-10-25 04:22:10,Unidade,41.0
QC07,PTSIE581792658,8280338,2023-10-25 04:22:10,2023-10-24 21:23:10,Tonelada,777.500846632128
QC08,PTSIE581792658,8280338,2023-10-24 21:23:10,2023-10-25 08:50:16,Quilograma,33431.22509913461
QC06,PTSIE581792658,8280338,2023-10-25 08:50:16,2023-10-24 20:18:22,Tonelada,568.1806773917477
QC10,PTSIE581792658,8280338,2023-10-24 20:18:22,2023-10-25 05:16:25,Quilograma,2889861.3910166463
QC04,PTSIE598175391,4518752,2023-07-15 11:02:12,2023-07-16 10:24:43,Unidade,145.0
QC05,PTSIE598175391,4518752,2023-07-16 10:24:43,2023-07-16 07:34:29,Tonelada,267.0552172993323
QC06,PTSIE598175391,4518752,2023-07-16 07:34:29,2023-07-15 20:06:53,Tonelada,656.594691391398
QC06,PTSIE530712550,5142461,2023-06-18 09:42:08,2023-06-20 04:28:53,Tonelada,251.1023932389569
QC07,PTSIE530712550,5142461,2023-06-20 04:28:53,2023-06-19 00:37:26,Unidade,418.0
QC05,PTSIE530712550,5142461,2023-06-19 00:37:26,2023-06-20 06:17:20,Unidade,266.0
QC04,PTSIE530712550,5142461,2023-06-20 06:17:20,2023-06-20 01:44:12,Tonelada,674.4136570965868
QC03,PTSIE530712550,5142461,2023-06-20 01:44:12,2023-06-19 17:24:12,Unidade,546.0
QC08,PTSIE700894016,9031168,2023-05-09 15:37:15,2023-05-10 04:56:17,Unidade,651.0
QC09,PTSIE700894016,9031168,2023-05-10 04:56:17,2023-05-09 19:29:53,Unidade,326.0
QC10,PTSIE700894016,9031168,2023-05-09 19:29:53,2023-05-09 23:16:46,Unidade,623.0
QC04,PTSIE544186109,5163311,2024-08-08 19:15:31,2024-08-09 14:25:23,Tonelada,190.9897837383513
QC06,PTSIE544186109,5163311,2024-08-09 14:25:23,2024-08-09 17:47:17,Unidade,332.0
QC05,PTSIE544186109,5163311,2024-08-09 17:47:17,2024-08-09 13:19:48,Unidade,94.0
QC07,PTSIE544186109,5163311,2024-08-09 13:19:48,2024-08-09 18:02:45,Unidade,129.0
QC08,PTSIE544186109,5163311,2024-08-09 18:02:45,2024-08-09 01:48:04,Tonelada,486.9229288459784
QC09,PTSIE544186109,5163311,2024-08-09 01:48:04,2024-08-09 03:39:12,Unidade,574.0
QC08,PTSIE702164015,5991374,2023-10-07 09:42:06,2023-10-08 01:37:09,Tonelada,547.4514228428263
QC07,PTSIE702164015,5991374,2023-10-08 01:37:09,2023-10-08 03:03:39,Unidade,102.0
QC09,PTSIE702164015,5991374,2023-10-08 03:03:39,2023-10-07 15:07:30,Unidade,343.0
QC10,PTSIE702164015,5991374,2023-10-07 15:07:30,2023-10-08 06:24:17,Quilograma,591592.2321619831
QC06,PTSIE495109541,5633430,2023-07-10 08:12:01,2023-07-11 04:10:30,Unidade,67.0
QC05,PTSIE495109541,5633430,2023-07-11 04:10:30,2023-07-10 19:55:14,Unidade,702.0
QC04,PTSIE495109541,5633430,2023-07-10 19:55:14,2023-07-11 01:55:52,Unidade,192.0
QC02,PTSIE495109541,5633430,2023-07-11 01:55:52,2023-07-11 02:43:13,Quilograma,258886.7123308307
FLEXIVEL 1,PTSIE495109541,5633430,2023-07-11 02:43:13,2023-07-11 01:04:13,Tonelada,374.3683271688095
QC07,PTSIE495109541,5633430,2023-07-11 01:04:13,2023-07-10 18:08:00,Unidade,81.0
QC07,PTSIE960667493,1362414,2022-01-11 19:02:27,2022-01-12 10:53:48,Unidade,218.0
QC09,PTSIE960667493,1362414,2022-01-12 10:53:48,2022-01-12 07:12:44,Unidade,845.0
QC08,PTSIE960667493,1362414,2022-01-12 07:12:44,2022-01-12 13:07:36,Unidade,442.0
QC10,PTSIE960667493,1362414,2022-01-12 13:07:36,2022-01-12 18:01:15,Unidade,329.0
QC06,PTSIE960667493,1362414,2022-01-12 18:01:15,2022-01-11 22:18:44,Unidade,573.0
QC03,PTSIE235489535,5743141,2022-07-09 16:34:59,2022-07-10 12:33:10,Unidade,372.0
QC04,PTSIE235489535,5743141,2022-07-10 12:33:10,2022-07-10 06:33:29,Unidade,586.0
QC05,PTSIE093435774,2107161,2023-08-26 16:53:16,2023-08-27 13:25:29,Quilograma,381874.7201340245
QC06,PTSIE093435774,2107161,2023-08-27 13:25:29,2023-08-26 21:52:24,Unidade,232.0
QC07,PTSIE093435774,2107161,2023-08-26 21:52:24,2023-08-27 05:15:06,Unidade,538.0
QC03,PTSIE729622801,5302089,2023-04-07 21:43:42,2023-04-08 13:13:54,Unidade,310.0
QC04,PTSIE729622801,5302089,2023-04-08 13:13:54,2023-04-10 21:13:24,Unidade,114.0
QC06,PTSIE729622801,5302089,2023-04-10 21:13:24,2023-04-09 20:35:13,Unidade,410.0
QC07,PTSIE729622801,5302089,2023-04-09 20:35:13,2023-04-10 06:29:34,Unidade,236.0
QC07,PTSIE589626693,5428166,2024-01-14 07:01:18,2024-01-14 08:15:40,Unidade,807.0
QC08,PTSIE589626693,5428166,2024-01-14 08:15:40,2024-01-14 21:37:52,Tonelada,313.729142777218
QC06,PTSIE589626693,5428166,2024-01-14 21:37:52,2024-01-14 11:15:43,Unidade,276.0
QC05,PTSIE796598549,1080161,2022-04-25 05:51:45,2022-04-25 07:14:22,Unidade,752.0
QC04,PTSIE796598549,1080161,2022-04-25 07:14:22,2022-04-26 02:46:18,Unidade,95.0
QC06,PTSIE796598549,1080161,2022-04-26 02:46:18,2022-04-26 02:57:39,Unidade,42.0
QC07,PTSIE796598549,1080161,2022-04-26 02:57:39,2022-04-26 04:51:48,Unidade,437.0
QC02,PTSIE378607003,2296731,2023-09-06 05:38:09,2023-09-07 09:07:18,Unidade,431.0
QC04,PTSIE378607003,2296731,2023-09-07 09:07:18,2023-09-07 23:12:53,Quilograma,40108.0
QC05,PTSIE378607003,2296731,2023-09-07 23:12:53,2023-09-07 07:37:12,Tonelada,844.8186053725257
QC03,PTSIE378607003,2296731,2023-09-07 07:37:12,2023-09-06 05:57:30,Unidade,1.0
FLEXIVEL 1,PTSIE378607003,2296731,2023-09-06 05:57:30,2023-09-06 21:30:04,Tonelada,884.6971382250042
QC06,PTSIE378607003,2296731,2023-09-06 21:30:04,2023-09-07 13:59:37,Unidade,485.0
QC04,PTSIE844641866,6290842,2022-09-30 23:14:15,2022-10-01 16:35:27,Unidade,352.0
QC05,PTSIE844641866,6290842,2022-10-01 16:35:27,2022-10-01 18:52:12,Quilograma,2862157.911477945
QC06,PTSIE844641866,6290842,2022-10-01 18:52:12,2022-10-01 06:47:30,Unidade,225.0
QC03,PTSIE844641866,6290842,2022-10-01 06:47:30,2022-10-01 08:02:27,Unidade,281.0
QC09,PTSIE974728349,8404354,2023-04-18 19:06:41,2023-04-19 12:24:45,Unidade,675.0
QC10,PTSIE974728349,8404354,2023-04-19 12:24:45,2023-04-19 13:45:59,Unidade,93.0
QC08,PTSIE974728349,8404354,2023-04-19 13:45:59,2023-04-19 07:16:53,Unidade,175.0
QC07,PTSIE974728349,8404354,2023-04-19 07:16:53,2023-04-19 18:00:22,Unidade,171.0
QC06,PTSIE974728349,8404354,2023-04-19 18:00:22,2023-04-19 18:07:26,Unidade,120.0
QC06,PTSIE394347456,8076531,2022-10-16 20:48:14,2022-10-17 03:09:49,Quilograma,930046.5933736507
QC07,PTSIE394347456,8076531,2022-10-17 03:09:49,2022-10-17 06:16:13,Unidade,296.0
QC05,PTSIE394347456,8076531,2022-10-17 06:16:13,2022-10-16 23:08:41,Unidade,374.0
QC08,PTSIE394347456,8076531,2022-10-16 23:08:41,2022-10-17 09:04:28,Unidade,420.0
QC03,PTSIE868112093,0284203,2022-02-11 22:06:05,2022-02-12 10:00:28,Unidade,157.0
QC10,PTSIE606918244,8489796,2023-04-25 02:12:09,2023-04-26 07:53:47,Unidade,269.0
QC09,PTSIE606918244,8489796,2023-04-26 07:53:47,2023-04-26 05:33:57,Unidade,257.0
QC05,PTSIE606918244,8489796,2023-04-26 05:33:57,2023-04-26 20:46:37,Quilograma,197066.18991059822
QC08,PTSIE606918244,8489796,2023-04-26 20:46:37,2023-04-26 11:04:31,Quilograma,40108.0
QC07,PTSIE606918244,8489796,2023-04-26 11:04:31,2023-04-26 03:33:21,Unidade,310.0
QC06,PTSIE606918244,8489796,2023-04-26 03:33:21,2023-04-26 18:50:28,Tonelada,505.16031176895416
QC05,PTSIE427419922,6290842,2023-11-25 09:11:23,2023-11-25 13:51:26,Unidade,601.0
QC04,PTSIE427419922,6290842,2023-11-25 13:51:26,2023-11-26 03:53:59,Unidade,332.0
QC03,PTSIE427419922,6290842,2023-11-26 03:53:59,2023-11-26 05:45:14,Tonelada,587.8494810791623
QC06,PTSIE427419922,6290842,2023-11-26 05:45:14,2023-11-25 16:38:23,Unidade,10.0
QC07,PTSIE427419922,6290842,2023-11-25 16:38:23,2023-11-26 01:25:47,Unidade,927.0
QC08,PTSIE427419922,6290842,2023-11-26 01:25:47,2023-11-26 01:53:06,Unidade,558.0
QC09,PTSIE427419922,6290842,2023-11-26 01:53:06,2023-11-25 12:59:49,Unidade,992.0
QC04,PTSIE036350023,1042640,2023-02-01 05:11:55,2023-02-01 18:23:56,Unidade,188.0
QC03,PTSIE036350023,1042640,2023-02-01 18:23:56,2023-02-01 13:45:43,Tonelada,264.1168230298289
QC05,PTSIE036350023,1042640,2023-02-01 13:45:43,2023-02-01 13:28:30,Unidade,1063.0
QC06,PTSIE036350023,1042640,2023-02-01 13:28:30,2023-02-01 12:36:56,Unidade,327.0
QC04,PTSIE894316048,0174338,2022-08-22 22:21:41,2022-08-23 10:24:24,Tonelada,344.3218546184617
FLEXIVEL 1,PTSIE894316048,0174338,2022-08-23 10:24:24,2022-08-23 11:06:42,Quilograma,558585.670641578
QC01,PTSIE894316048,0174338,2022-08-23 11:06:42,2022-08-23 19:52:54,Unidade,245.0
QC02,PTSIE894316048,0174338,2022-08-23 19:52:54,2022-08-23 04:03:55,Unidade,315.0
QC03,PTSIE894316048,0174338,2022-08-23 04:03:55,2022-08-23 03:20:29,Unidade,415.0
QC06,PTSIE663581661,7335837,2021-11-27 01:38:05,2021-11-27 07:17:36,Unidade,296.0
QC05,PTSIE663581661,7335837,2021-11-27 07:17:36,2021-11-27 02:24:28,Unidade,362.0
QC04,PTSIE663581661,7335837,2021-11-27 02:24:28,2021-11-27 22:48:07,Unidade,219.0
QC06,PTSIE753121341,2956688,2022-04-28 12:03:51,2022-04-29 02:31:20,Unidade,134.0
QC07,PTSIE753121341,2956688,2022-04-29 02:31:20,2022-04-28 13:23:02,Unidade,266.0
QC08,PTSIE753121341,2956688,2022-04-28 13:23:02,2022-04-29 07:49:29,Unidade,429.0
QC05,PTSIE601820488,4617857,2022-11-09 14:31:16,2022-11-10 01:39:21,Unidade,232.0
QC04,PTSIE601820488,4617857,2022-11-10 01:39:21,2022-11-10 04:02:27,Unidade,115.0
QC06,PTSIE601820488,4617857,2022-11-10 04:02:27,2022-11-09 19:33:37,Unidade,300.0
QC07,PTSIE601820488,4617857,2022-11-09 19:33:37,2022-11-09 18:07:01,Unidade,337.0
QC03,PTSIE721399615,4056748,2024-05-26 23:34:27,2024-05-27 21:15:27,Tonelada,482.06491503760014
QC04,PTSIE721399615,4056748,2024-05-27 21:15:27,2024-05-28 16:51:28,Unidade,206.0
QC01,PTSIE721399615,4056748,2024-05-28 16:51:28,2024-05-28 00:40:10,Unidade,691.0
QC02,PTSIE721399615,4056748,2024-05-28 00:40:10,2024-05-30 05:11:25,Unidade,204.0
QC06,PTSIE666679793,4180252,2024-01-03 11:38:10,2024-01-04 03:01:44,Tonelada,198.74212986602177
QC07,PTSIE666679793,4180252,2024-01-04 03:01:44,2024-01-04 09:41:06,Unidade,222.0
QC05,PTSIE666679793,4180252,2024-01-04 09:41:06,2024-01-04 04:36:18,Tonelada,216.48095265838478
QC04,PTSIE074407307,2617022,2024-02-05 10:07:43,2024-02-06 03:52:57,Unidade,311.0
QC02,PTSIE074407307,2617022,2024-02-06 03:52:57,2024-02-05 23:27:33,Tonelada,376.1793885920368
QC03,PTSIE074407307,2617022,2024-02-05 23:27:33,2024-02-05 17:38:17,Unidade,952.0
QC02,PTSIE557307615,5471278,2024-03-03 00:47:06,2024-03-03 16:57:59,Unidade,243.0
QC01,PTSIE557307615,5471278,2024-03-03 16:57:59,2024-03-03 06:18:50,Tonelada,9.361877103656337
QC06,PTSIE296501331,6656829,2022-06-12 04:28:57,2022-06-12 15:13:39,Unidade,356.0
QC05,PTSIE296501331,6656829,2022-06-12 15:13:39,2022-06-12 09:41:23,Tonelada,797.400387271539
QC04,PTSIE296501331,6656829,2022-06-12 09:41:23,2022-06-12 09:25:25,Tonelada,321.7125839284427
QC03,PTSIE296501331,6656829,2022-06-12 09:25:25,2022-06-12 18:29:31,Unidade,192.0
QC04,PTSIE396915299,9187737,2023-12-05 17:16:48,2023-12-05 20:49:05,Unidade,128.0
QC05,PTSIE396915299,9187737,2023-12-05 20:49:05,2023-12-06 03:14:46,Unidade,273.0
QC04,PTSIE725567975,5374322,2024-10-01 00:55:09,2024-10-01 23:11:47,Quilograma,1300680.2224442628
QC05,PTSIE725567975,5374322,2024-10-01 23:11:47,2024-10-01 10:49:06,Unidade,43.0
QC03,PTSIE642249467,7342059,2021-12-04 04:24:09,2021-12-04 19:14:28,Unidade,181.0
QC01,PTSIE642249467,7342059,2021-12-04 19:14:28,2021-12-04 21:02:15,Unidade,271.0
FLEXIVEL 1,PTSIE642249467,7342059,2021-12-04 21:02:15,2021-12-04 17:56:16,Unidade,329.0
QC06,PTSIE332949665,6217293,2022-11-10 02:45:11,2022-11-10 13:34:19,Unidade,619.0
FLEXIVEL 1,PTSIE332949665,6217293,2022-11-10 13:34:19,2022-11-10 05:18:58,Unidade,281.0
QC05,PTSIE332949665,6217293,2022-11-10 05:18:58,2022-11-10 12:16:25,Unidade,293.0
QC07,PTSIE332949665,6217293,2022-11-10 12:16:25,2022-11-10 19:23:40,Unidade,261.0
QC04,PTSIE332949665,6217293,2022-11-10 19:23:40,2022-11-10 15:02:42,Unidade,122.0
QC08,PTSIE746691776,3778754,2023-06-26 03:19:15,2023-06-26 10:39:36,Unidade,49.0
QC07,PTSIE746691776,3778754,2023-06-26 10:39:36,2023-06-26 22:04:27,Unidade,403.0
QC09,PTSIE746691776,3778754,2023-06-26 22:04:27,2023-06-26 07:18:08,Unidade,827.0
QC06,PTSIE746691776,3778754,2023-06-26 07:18:08,2023-06-26 09:03:26,Tonelada,572.2561681869421
QC10,PTSIE746691776,3778754,2023-06-26 09:03:26,2023-06-26 21:21:33,Unidade,182.0
QC05,PTSIE746691776,3778754,2023-06-26 21:21:33,2023-06-26 17:08:05,Quilograma,3573645.272743088
FLEXIVEL 1,PTSIE746691776,3778754,2023-06-26 17:08:05,2023-06-26 04:26:54,Unidade,588.0
QC04,PTSIE571714115,3479727,2024-09-10 09:55:52,2024-09-10 20:08:30,Unidade,570.0
QC03,PTSIE571714115,3479727,2024-09-10 20:08:30,2024-09-10 17:42:13,Quilograma,40108.0
FLEXIVEL 1,PTSIE571714115,3479727,2024-09-10 17:42:13,2024-09-10 13:55:30,Unidade,305.0
QC02,PTSIE571714115,3479727,2024-09-10 13:55:30,2024-09-10 16:20:36,Unidade,251.0
QC02,PTSIE713018366,5230275,2024-05-14 05:48:33,2024-05-14 12:21:05,Tonelada,395.36979810953204
QC01,PTSIE713018366,5230275,2024-05-14 12:21:05,2024-05-14 08:04:33,Unidade,514.0
QC04,PTSIE694177116,9377213,2023-07-31 05:25:25,2023-07-31 08:53:42,Unidade,262.0
QC05,PTSIE694177116,9377213,2023-07-31 08:53:42,2023-08-01 02:20:47,Unidade,113.0
QC04,PTSIE589274544,7319508,2022-09-30 11:00:48,2022-10-01 08:40:57,Unidade,123.0
QC05,PTSIE589274544,7319508,2022-10-01 08:40:57,2022-09-30 13:46:06,Unidade,371.0
QC06,PTSIE589274544,7319508,2022-09-30 13:46:06,2022-10-01 09:04:02,Tonelada,158.91112281940397
FLEXIVEL 1,PTSIE589274544,7319508,2022-10-01 09:04:02,2022-09-30 13:04:35,Unidade,60.0
QC05,PTSIE655511143,1066793,2022-11-10 03:09:04,2022-11-10 12:22:48,Unidade,593.0
QC04,PTSIE655511143,1066793,2022-11-10 12:22:48,2022-11-10 16:00:38,Tonelada,143.63114968261087
FLEXIVEL 1,PTSIE655511143,1066793,2022-11-10 16:00:38,2022-11-10 17:15:18,Unidade,551.0
FLEXIVEL 2,PTSIE655511143,1066793,2022-11-10 17:15:18,2022-11-10 23:37:57,Unidade,102.0
QC06,PTSIE655511143,1066793,2022-11-10 23:37:57,2022-11-10 09:21:41,Unidade,385.0
QC07,PTSIE655511143,1066793,2022-11-10 09:21:41,2022-11-10 08:45:08,Unidade,231.0
QC04,PTSIE610747444,6666775,2023-08-16 18:31:27,2023-08-17 03:20:17,Unidade,664.0
QC03,PTSIE610747444,6666775,2023-08-17 03:20:17,2023-08-17 08:51:56,Unidade,343.0
QC08,PTSIE513079650,6333046,2022-03-08 04:10:14,2022-03-09 03:27:42,Unidade,242.0
FLEXIVEL 1,PTSIE513079650,6333046,2022-03-09 03:27:42,2022-03-08 11:12:01,Unidade,679.0
QC05,PTSIE381494065,4781159,2023-01-29 01:48:49,2023-01-29 07:36:20,Unidade,523.0
QC04,PTSIE381494065,4781159,2023-01-29 07:36:20,2023-01-29 05:36:00,Unidade,92.0
QC06,PTSIE381494065,4781159,2023-01-29 05:36:00,2023-01-29 06:25:10,Unidade,69.0
QC06,PTSIE366669888,3469855,2022-08-11 01:47:16,2022-08-11 10:24:32,Unidade,143.0
QC05,PTSIE366669888,3469855,2022-08-11 10:24:32,2022-08-11 13:49:20,Unidade,436.0
QC04,PTSIE366669888,3469855,2022-08-11 13:49:20,2022-08-11 03:01:51,Unidade,87.0
QC07,PTSIE366669888,3469855,2022-08-11 03:01:51,2022-08-11 11:03:18,Tonelada,154.84198223121143
QC02,PTSIE554194524,3417214,2022-02-27 13:26:40,2022-02-27 23:51:30,Unidade,581.0
QC03,PTSIE554194524,3417214,2022-02-27 23:51:30,2022-02-27 16:23:43,Unidade,231.0
QC01,PTSIE554194524,3417214,2022-02-27 16:23:43,2022-02-28 10:40:53,Unidade,528.0
QC04,PTSIE554194524,3417214,2022-02-28 10:40:53,2022-02-28 10:05:30,Quilograma,40108.0
QC08,PTSIE272749945,1950084,2023-06-18 20:30:34,2023-06-19 06:06:53,Tonelada,612.7765169527648
QC10,PTSIE272749945,1950084,2023-06-19 06:06:53,2023-06-19 00:41:09,Unidade,155.0
QC09,PTSIE272749945,1950084,2023-06-19 00:41:09,2023-06-19 15:43:34,Unidade,634.0
QC07,PTSIE272749945,1950084,2023-06-19 15:43:34,2023-06-19 13:33:46,Unidade,7.0
QC06,PTSIE272749945,1950084,2023-06-19 13:33:46,2023-06-19 03:58:18,Unidade,366.0
QC05,PTSIE818506044,3419394,2022-04-30 17:50:48,2022-05-01 06:57:48,Unidade,383.0
FLEXIVEL 1,PTSIE818506044,3419394,2022-05-01 06:57:48,2022-05-01 00:44:39,Unidade,48.0
FLEXIVEL 2,PTSIE818506044,3419394,2022-05-01 00:44:39,2022-04-30 19:52:15,Unidade,349.0
QC04,PTSIE818506044,3419394,2022-04-30 19:52:15,2022-05-01 17:35:41,Unidade,125.0
QC06,PTSIE818506044,3419394,2022-05-01 17:35:41,2022-04-30 23:00:28,Unidade,426.0
QC06,PTSIE011765776,5622005,2022-04-14 17:26:59,2022-04-14 22:35:49,Unidade,307.0
QC04,PTSIE011765776,5622005,2022-04-14 22:35:49,2022-04-15 02:58:55,Unidade,145.0
QC05,PTSIE011765776,5622005,2022-04-15 02:58:55,2022-04-14 19:01:13,Tonelada,114.98410078147538
FLEXIVEL 1,PTSIE011765776,5622005,2022-04-14 19:01:13,2022-04-15 04:55:47,Unidade,247.0
QC03,PTSIE447393668,8224262,2022-06-14 23:55:01,2022-06-15 02:23:35,Unidade,250.0
QC04,PTSIE447393668,8224262,2022-06-15 02:23:35,2022-06-15 05:44:22,Unidade,464.0
FLEXIVEL 1,PTSIE447393668,8224262,2022-06-15 05:44:22,2022-06-15 20:36:52,Tonelada,324.63600944669
QC05,PTSIE447393668,8224262,2022-06-15 20:36:52,2022-06-15 12:41:09,Tonelada,287.09398050384016
QC05,PTSIE750325524,6715426,2024-08-06 02:25:03,2024-08-06 10:34:12,Tonelada,664.2225101428891
QC03,PTSIE750325524,6715426,2024-08-06 10:34:12,2024-08-06 03:02:04,Tonelada,363.91967152844404
QC04,PTSIE750325524,6715426,2024-08-06 03:02:04,2024-08-07 00:54:51,Quilograma,40108.0
QC02,PTSIE750325524,6715426,2024-08-07 00:54:51,2024-08-06 06:07:19,Unidade,42.0
QC02,PTSIE079969076,7888907,2024-02-16 18:09:51,2024-02-17 07:56:05,Tonelada,229.50740625641075
QC04,PTSIE079969076,7888907,2024-02-17 07:56:05,2024-02-16 22:12:01,Unidade,288.0
QC03,PTSIE079969076,7888907,2024-02-16 22:12:01,2024-02-17 03:22:25,Unidade,143.0
QC01,PTSIE079969076,7888907,2024-02-17 03:22:25,2024-02-17 12:02:44,Unidade,328.0
QC03,PTSIE994383880,5196332,2023-12-18 20:02:46,2023-12-19 17:53:02,Unidade,138.0
QC02,PTSIE994383880,5196332,2023-12-19 17:53:02,2023-12-19 04:32:05,Unidade,524.0
QC06,PTSIE524225398,1773623,2023-09-11 04:12:54,2023-09-11 16:16:35,Unidade,37.0
QC07,PTSIE524225398,1773623,2023-09-11 16:16:35,2023-09-11 22:56:49,Unidade,261.0
QC08,PTSIE524225398,1773623,2023-09-11 22:56:49,2023-09-11 23:24:36,Unidade,158.0
QC09,PTSIE524225398,1773623,2023-09-11 23:24:36,2023-09-11 16:17:30,Tonelada,497.5707356122024
QC05,PTSIE524225398,1773623,2023-09-11 16:17:30,2023-09-11 12:24:06,Unidade,801.0
QC04,PTSIE524225398,1773623,2023-09-11 12:24:06,2023-09-11 13:34:17,Unidade,115.0
QC04,PTSIE902181460,0284203,2024-07-29 21:58:59,2024-07-30 08:26:58,Unidade,250.0
QC06,PTSIE902181460,0284203,2024-07-30 08:26:58,2024-07-30 16:18:44,Quilograma,2511935.285224666
QC05,PTSIE902181460,0284203,2024-07-30 16:18:44,2024-07-30 01:41:12,Quilograma,40108.0
QC10,PTSIE577178289,1644410,2022-06-27 15:38:00,2022-06-28 01:22:20,Unidade,392.0
QC09,PTSIE577178289,1644410,2022-06-28 01:22:20,2022-06-27 23:58:40,Unidade,416.0
QC08,PTSIE577178289,1644410,2022-06-27 23:58:40,2022-06-28 04:46:56,Unidade,921.0
QC02,PTSIE935549108,9991742,2023-06-04 22:09:06,2023-06-05 12:52:53,Unidade,360.0
QC03,PTSIE935549108,9991742,2023-06-05 12:52:53,2023-06-05 03:37:14,Unidade,153.0
QC04,PTSIE935549108,9991742,2023-06-05 03:37:14,2023-06-04 23:53:30,Unidade,494.0
QC06,PTSIE806865125,1483157,2024-01-03 00:10:58,2024-01-03 20:12:52,Unidade,390.0
QC07,PTSIE806865125,1483157,2024-01-03 20:12:52,2024-01-03 17:32:49,Unidade,250.0
QC05,PTSIE806865125,1483157,2024-01-03 17:32:49,2024-01-03 05:01:03,Unidade,291.0
QC08,PTSIE806865125,1483157,2024-01-03 05:01:03,2024-01-03 16:08:09,Unidade,653.0
QC09,PTSIE806865125,1483157,2024-01-03 16:08:09,2024-01-03 07:57:40,Tonelada,8.0
QC02,PTSIE340349239,6495616,2024-07-02 02:56:54,2024-07-02 13:52:09,Unidade,242.0
QC03,PTSIE340349239,6495616,2024-07-02 13:52:09,2024-07-02 05:25:36,Unidade,873.0
QC06,PTSIE805031605,4163508,2022-05-28 18:55:21,2022-05-29 10:58:47,Unidade,55.0
QC05,PTSIE805031605,4163508,2022-05-29 10:58:47,2022-05-28 20:08:02,Unidade,489.0
QC03,PTSIE827649660,6756879,2024-06-21 08:42:47,2024-06-22 04:44:05,Unidade,221.0
QC03,PTSIE827649660,6756879,2024-06-22 04:44:05,2024-06-21 13:40:46,Tonelada,310.94742598265844
QC07,PTSIE774211232,9176564,2022-04-19 22:30:01,2022-04-20 16:54:46,Unidade,78.0
QC06,PTSIE774211232,9176564,2022-04-20 16:54:46,2022-04-20 10:57:14,Tonelada,74.08307746442227
QC04,PTSIE774211232,9176564,2022-04-20 10:57:14,2022-04-20 03:26:10,Unidade,373.0
QC05,PTSIE774211232,9176564,2022-04-20 03:26:10,2022-04-19 22:44:27,Unidade,718.0
QC05,PTSIE850900178,6358840,2023-07-30 09:18:58,2023-07-31 01:37:34,Unidade,147.0
QC04,PTSIE850900178,6358840,2023-07-31 01:37:34,2023-07-31 04:35:13,Tonelada,8.0
QC06,PTSIE850900178,6358840,2023-07-31 04:35:13,2023-07-30 21:13:39,Unidade,395.0
QC10,PTSIE840785058,8348156,2023-05-03 06:50:46,2023-05-03 10:51:56,Unidade,73.0
QC09,PTSIE840785058,8348156,2023-05-03 10:51:56,2023-05-04 06:47:43,Tonelada,131.68295148963597
QC08,PTSIE840785058,8348156,2023-05-04 06:47:43,2023-05-03 08:23:08,Unidade,188.0
QC03,PTSIE500358978,6217293,2024-05-17 05:41:10,2024-05-18 03:20:38,Quilograma,1395229.9473171514
QC03,PTSIE500358978,6217293,2024-05-18 03:20:38,2024-05-17 08:54:01,Quilograma,63580.31520053945
QC04,PTSIE855685359,5704590,2022-02-04 19:23:23,2022-02-07 01:54:06,Tonelada,103.46059806620814
QC03,PTSIE855685359,5704590,2022-02-07 01:54:06,2022-02-07 03:40:51,Unidade,404.0
QC05,PTSIE855685359,5704590,2022-02-07 03:40:51,2022-02-04 21:47:28,Tonelada,311.8747093820942
FLEXIVEL 1,PTSIE855685359,5704590,2022-02-04 21:47:28,2022-02-05 19:31:17,Unidade,14.0
